article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"India News | Boy Killed by Stray Dogs in Rajasthan's Bundi | LatestLY . Get latest articles and stories on India at LatestLY.   A 12-year-old boy was killed in an attack by three stray dogs while he was on his way to agriculture field in Rajasthan's Bundi district on Sunday, police said.   India News | Boy Killed by Stray Dogs in Rajasthan's Bundi.",[],[],1.0,1
"Only 1-2% of population who need palliative care have access to it: FICCI report - The Hindu. It also shows that while India stands at number three in terms of cancer incidence, most States do not have enabling policy to integrate palliative care with treatment offered to patients. ",[],"[{
""Disease"": ""Need for palliative care"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": ""1-2% of population""
},{
""Disease"": ""Cancer"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": ""Number three in terms of incidence""
}]",0.0,0
"India reports 4,129 new COVID-19 infections, active cases decline to 43,415 . The death toll climbed to 5,28,530 with 20 fatalities, which includes 13 deaths reconciled by Kerala, according to the Union health ministry data updated at 8 am showed. The active cases comprise 0.10 percent of the total infections, while the national COVID-19 recovery rate has increased to 98.72 percent, the health ministry said. ","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4,129'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '5,28,530'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '20'}, {'Disease': 'COVID-19', 'Location': 'Kerala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '13'}]","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 4129},
 {'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'active', 'Number': 43415},
 {'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 528530},
 {'Disease': 'COVID-19', 'Location': 'Kerala', 'Incident': 'death', 'Incident_Type': 'reconciled', 'Number': 13}]",3.2,2
"Karnataka sees over 1,300 dengue cases and four deaths last month alone - The Hindu . 20% of State’s total cases this year reported in Bengaluru  ","[{'Disease': 'Dengue', 'Location': 'Karnataka', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1300'}, {'Disease': 'Dengue', 'Location': 'Karnataka', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '4'}, {'Disease': 'Dengue', 'Location': 'Bengaluru', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': ''}]","[
  {
    ""Disease"": ""dengue"",
    ""Location"": ""Karnataka"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 1300
  },
  {
    ""Disease"": ""dengue"",
    ""Location"": ""Karnataka"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 4
  },
  {
    ""Disease"": ""dengue"",
    ""Location"": ""Bengaluru"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": ""20%""
  }
]",2.4000000000000004,0
"African Swine Flu: 190 pigs killed so far in Wayanad, Kerala. An outbreak of African swine flu in Wayanad district of Thiruvananthapuram, Kerala has so far killed 190 pigs in two pig farms. ","[{'Disease': 'African Swine Flu', 'Location': 'Kerela', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '190'}]","[{'Disease': 'African swine flu', 'Location': 'Wayanad, Kerala', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 190}]",0.4,0
Norovirus | Noro virus in Kerala.. 19 students are positive..! . Noro virus has created havoc in the state of Kerala. 19 students of a private school in Kakkanad in Ernakulam district have been infected with Noro virus.,"[{'Disease': 'Norovirus', 'Location': 'Kerela', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '19'}]","[{'Disease': 'Noro virus',
  'Location': 'Kakkanad in Ernakulam district, Kerala',
  'Incident': 'case',
  'Incident_Type': 'new',
  'Number': 19}]",0.6,0
"Corona cases exceeding 3 thousand again in India; cases rise in Delhi . - Telugu One India. In the last 24 hours, 3,205 new Covid-19 cases were reported in India. 31 people died due to corona. ","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3205'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '31'}]","[{
'Disease': 'Covid-19', 
'Location': 'India', 
'Incident': 'case', 
'Incident_Type': 'new', 
'Number': 3205
}, 
{
'Disease': 'Covid-19', 
'Location': 'India', 
'Incident': 'death', 
'Incident_Type': 'new', 
'Number': 31
}]",1.6,0
"Covid cases: 556 new corona cases registered in the country - 10TV Telugu . According to the Central Medical and Health Department, 556 new corona cases have been registered in the country. With this, the number of corona cases registered in the country so far is 4,46,68,523. It said that active cases have decreased by 252 from yesterday to 6,782. Yesterday, a total of 17 people died in the country due to Corona, and 15 of them were from Kerala.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '556'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44668523'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '17'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""New"",
    ""Number"": 556
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""Total"",
    ""Number"": 44668523
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""Active"",
    ""Number"": 6782
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Death"",
    ""Incident_Type"": ""New"",
    ""Number"": 17
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Kerala"",
    ""Incident"": ""Death"",
    ""Incident_Type"": ""New"",
    ""Number"": 15
  }
]",1.6,0
"2006 Varanasi bomb blast case: 2006 Varanasi bomb blast case: Waliullah Khan sentenced to death, life imprisonment after being found guilty - Telugu Oneindia .  A court on Monday sentenced Waliullah Khan to death and life imprisonment for the 2006 Varanasi serial blasts case. The accused was convicted in the Varanasi bomb blast case in which 18 people were killed and more than 100 injured.",[],"As per the given instructions, no events can be extracted from the text since there is no 'Disease' key mentioned in the event. Therefore, the result is an empty list: []",0.0,0
Fire in Delhi: Only one narrow staircase... Building has no fire NOC' - BBC News Telugu . A major fire broke out in a commercial building in Mundka on the outskirts of West Delhi on Friday evening. It is confirmed that 27 people died in this incident.,[],"The given news article does not provide information on any disease or related incidents. Therefore, no event is extracted, and the result is an empty list.",0.0,0
Amit Shah | Amit Shah Sabha in Navi Mumbai.. 11 dead-Namasthe Telangana. The number of people who died of heat stroke at the meeting held by Union Home Minister Amit Shah in Navi Mumbai (Maharashtra) has reached 11.,[],[],1.0,1
" Guinea confirms west Africa's first Marburg virus disease death: WHO  . Conakry, Aug 10:&nbsp;Health authorities in Guinea have confirmed the first death due to Marburg virus disease, a highly infectious disease that causes haemorrhagic fever similar to Ebola, the World Health Organisation has said.Marburg case was detected in Gueckedou, less than two months after Guinea declared an end to an Ebola outbreak that erupted earlier this year. Cases of the 2021 Ebola outbreak in Guinea as well as the 2014-2016 west Africa outbreak were initially detected in the same region.The patient, a male, had onset of symptoms -- fever, headache, fatigue, abdominal pain, and gingival haemorrhage -- on July 25. He sought treatment at a small health facility on August 1. A rapid diagnostic test for malaria was performed which was negative. The patient received supportive care with rehydration, parenteral antibiotics and treatment to manage symptoms. However, he died the following day.An investigation team of national authorities and WHO experts was deployed to conduct an in-depth investigation. They collected a post-mortem oral swab sample. A real-time PCR was conducted which confirmed the sample was positive for Marburg virus disease and negative for Ebola virus disease.&quot;The potential for the Marburg virus to spread far and wide means we need to stop it in its tracks,&quot; World Health Organisation&#39;s (WHO) Regional Director for Africa, Dr Matshidiso Moeti, said in a statement on Monday.&quot;We are working with the health authorities to implement a swift response that builds on Guinea&#39;s past experience and expertise in managing Ebola, which is transmitted in a similar way,&quot; he added.West Africa has recorded the deadly disease for the first time. There have been 12 major Marburg outbreaks since 1967, mostly in southern and eastern Africa.Efforts are underway to find the people who may have been in contact with the patient. As of August 7, only one case has been confirmed and all four identified high-risk close contacts are asymptomatic. Investigations are ongoing to identify the source of the infection and additional contacts of the index case, the WHO said.Health authorities are also launching public education and community mobilisation to raise awareness and galvanise support to help curb widespread infection.Marburg is transmitted to people from fruit bats and spreads among humans through direct contact with the bodily fluids of infected people, surfaces and materials.Illness begins abruptly, with high fever, severe headache and malaise. Many patients develop severe haemorrhagic signs within seven days. Case fatality rates have varied from 24 per cent to 88 per cent in past outbreaks depending on virus strain and case management.Although there are no vaccines or antiviral treatments approved to treat the virus, supportive care -- rehydration with oral or intravenous fluids -- and treatment of specific symptoms, improves survival. A range of potential treatments, including blood products, immune therapies and drug therapies, are being evaluated, the WHO said.(IANS)","[{'Disease': 'Marburg virus', 'Location': 'Guinea', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Ebola 2021', 'Location': 'Guinea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'Marburg virus', 'Location': 'Guinea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Marburg virus ', 'Location': 'Gueckedou', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}]","[{'Disease': 'Marburg virus disease', 'Location':'Gueckedou, Guinea', 'Incident':'death', 'Incident_Type':'new', 'Number':1},
{'Disease': 'Marburg virus disease', 'Location': 'Gueckedou, Guinea', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1}]",2.0,2
"493 new corona in Telangana . The daily number of corona cases in Telangana is gradually increasing. In the last 24 hours, 29,084 corona tests were conducted ","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '493'}]","[{'Disease': 'corona', 'Location': 'Telangana', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 493}]",1.0,1
"Karnataka Covid-19 Wrap: 738 fresh cases, hospitalization remains low | Cities News,The Indian Express . According to the Bruhat Bengaluru Mahanagara Palike (BBMP) war room data, the city has 32 active Covid-19 clusters, of which 28 are in Mahadevapura zone and three in RR Nagar zone.  ","[{'Disease': 'COVID-19', 'Location': 'Karnataka', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '738'}, {'Disease': 'COVID-19', 'Location': 'Bengaluru', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'COVID-19', 'Location': 'Mahadevapura zone', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'COVID-19', 'Location': 'RR Nagar zone', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{'Disease': 'Covid-19', 'Location': 'Karnataka', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 738},
{'Disease': 'Covid-19', 'Location': 'Bruhat Bengaluru Mahanagara Palike (BBMP)', 'Incident': 'active cluster', 'Incident_Type': 'total', 'Number': 32},
{'Disease': 'Covid-19', 'Location': 'Mahadevapura zone', 'Incident': 'active cluster', 'Incident_Type': 'total', 'Number': 28},
{'Disease': 'Covid-19', 'Location': 'RR Nagar zone', 'Incident': 'active cluster', 'Incident_Type': 'total', 'Number': 3}]",2.1999999999999997,1
"How safe is Hyderabad from earthquakes? - BBC News Telugu. Due to frequent earthquakes in India, property and life are being lost. According to the calculations of the World Data Service, between 1950 and 2021, there were 71 earthquakes with a magnitude of 3.8 on the Richter scale.",[],"The provided text does not contain any event related to a disease. Hence, an empty list is returned.",0.0,0
"State 5th In India In Tb Cases: Rs Data | Ahmedabad News - Times of India .  According to the data tabled in Rajya Sabha by the Union health ministry, Gujarat from January to May recorded 67,037 cases of TB, fifth highest amon ","[{'Disease': 'TB', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '67,037'}]","[{'Disease': 'TB', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 67037}]",0.8,0
