article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
" Guinea confirms west Africa's first Marburg virus disease death: WHO  . Conakry, Aug 10:&nbsp;Health authorities in Guinea have confirmed the first death due to Marburg virus disease, a highly infectious disease that causes haemorrhagic fever similar to Ebola, the World Health Organisation has said.Marburg case was detected in Gueckedou, less than two months after Guinea declared an end to an Ebola outbreak that erupted earlier this year. Cases of the 2021 Ebola outbreak in Guinea as well as the 2014-2016 west Africa outbreak were initially detected in the same region.The patient, a male, had onset of symptoms -- fever, headache, fatigue, abdominal pain, and gingival haemorrhage -- on July 25. He sought treatment at a small health facility on August 1. A rapid diagnostic test for malaria was performed which was negative. The patient received supportive care with rehydration, parenteral antibiotics and treatment to manage symptoms. However, he died the following day.An investigation team of national authorities and WHO experts was deployed to conduct an in-depth investigation. They collected a post-mortem oral swab sample. A real-time PCR was conducted which confirmed the sample was positive for Marburg virus disease and negative for Ebola virus disease.&quot;The potential for the Marburg virus to spread far and wide means we need to stop it in its tracks,&quot; World Health Organisation&#39;s (WHO) Regional Director for Africa, Dr Matshidiso Moeti, said in a statement on Monday.&quot;We are working with the health authorities to implement a swift response that builds on Guinea&#39;s past experience and expertise in managing Ebola, which is transmitted in a similar way,&quot; he added.West Africa has recorded the deadly disease for the first time. There have been 12 major Marburg outbreaks since 1967, mostly in southern and eastern Africa.Efforts are underway to find the people who may have been in contact with the patient. As of August 7, only one case has been confirmed and all four identified high-risk close contacts are asymptomatic. Investigations are ongoing to identify the source of the infection and additional contacts of the index case, the WHO said.Health authorities are also launching public education and community mobilisation to raise awareness and galvanise support to help curb widespread infection.Marburg is transmitted to people from fruit bats and spreads among humans through direct contact with the bodily fluids of infected people, surfaces and materials.Illness begins abruptly, with high fever, severe headache and malaise. Many patients develop severe haemorrhagic signs within seven days. Case fatality rates have varied from 24 per cent to 88 per cent in past outbreaks depending on virus strain and case management.Although there are no vaccines or antiviral treatments approved to treat the virus, supportive care -- rehydration with oral or intravenous fluids -- and treatment of specific symptoms, improves survival. A range of potential treatments, including blood products, immune therapies and drug therapies, are being evaluated, the WHO said.(IANS)","[{'Disease': 'Marburg virus', 'Location': 'Guinea', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Ebola 2021', 'Location': 'Guinea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'Marburg virus', 'Location': 'Guinea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Marburg virus ', 'Location': 'Gueckedou', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}]","[{'Disease': 'Marburg virus disease', 'Location':'Gueckedou, Guinea', 'Incident':'death', 'Incident_Type':'new', 'Number':1},
{'Disease': 'Marburg virus disease', 'Location': 'Gueckedou, Guinea', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1}]",2.0,2
"493 new corona in Telangana . The daily number of corona cases in Telangana is gradually increasing. In the last 24 hours, 29,084 corona tests were conducted ","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '493'}]","[{'Disease': 'corona', 'Location': 'Telangana', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 493}]",1.0,1
"Karnataka Covid-19 Wrap: 738 fresh cases, hospitalization remains low | Cities News,The Indian Express . According to the Bruhat Bengaluru Mahanagara Palike (BBMP) war room data, the city has 32 active Covid-19 clusters, of which 28 are in Mahadevapura zone and three in RR Nagar zone.  ","[{'Disease': 'COVID-19', 'Location': 'Karnataka', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '738'}, {'Disease': 'COVID-19', 'Location': 'Bengaluru', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'COVID-19', 'Location': 'Mahadevapura zone', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'COVID-19', 'Location': 'RR Nagar zone', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{'Disease': 'Covid-19', 'Location': 'Karnataka', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 738},
{'Disease': 'Covid-19', 'Location': 'Bruhat Bengaluru Mahanagara Palike (BBMP)', 'Incident': 'active cluster', 'Incident_Type': 'total', 'Number': 32},
{'Disease': 'Covid-19', 'Location': 'Mahadevapura zone', 'Incident': 'active cluster', 'Incident_Type': 'total', 'Number': 28},
{'Disease': 'Covid-19', 'Location': 'RR Nagar zone', 'Incident': 'active cluster', 'Incident_Type': 'total', 'Number': 3}]",2.1999999999999997,1
"State 5th In India In Tb Cases: Rs Data | Ahmedabad News - Times of India .  According to the data tabled in Rajya Sabha by the Union health ministry, Gujarat from January to May recorded 67,037 cases of TB, fifth highest amon ","[{'Disease': 'TB', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '67,037'}]","[{'Disease': 'TB', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 67037}]",0.8,0
"More than 10 thousand corona cases in the country - Visalandhra. The number of corona positive cases in the country increased again on Wednesday. New cases which have been declining for two days have once again been reported above 10 thousand. The Union Health Department announced on Wednesday that 10,542 people have been infected with the virus across the country in the last 24 hours. It has been revealed that the number of active cases in the country has crossed 63 thousand. As compared to other regions, new cases are reported in Delhi, the capital of the country, and the positivity rate","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case ', 'Incident Type (new or total)': 'new', 'Number': '10542'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '63000'}]","[
{
'Disease': 'corona',
'Location': 'the country',
'Incident': 'case',
'Incident_Type': 'new',
'Number': '10,542'
},
{
'Disease': 'corona',
'Location': 'the country',
'Incident': 'case',
'Incident_Type': 'active',
'Number': '63 thousand'
},
{
'Disease': 'corona',
'Location': 'Delhi',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'N/A'
}
]",1.2000000000000002,0
"Two fresh COVID deaths, 703 new cases in Jammu and Kashmir - Jammu Kashmir Latest News | Tourism | Breaking News J&K . Srinagar, July 30: Jammu and Kashmir registered 703 fresh COVID-19 cases on Saturday, taking the infection tally in the union territory to 4,64,062 and death toll to 4,770 as two new fatalities due to the Coronavirus were reported, officials said here. While 209 cases were reported from Jammu division, 494 cases were reported from Kashmir valley, the officials said. There are 4,711 active cases of the disease in the union territory, while the number of recoveries has reached 4,54,581, the officials … ","[{'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new ', 'Number': '703'}, {'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4,64,062'}, {'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '4,770'}, {'Disease': 'COVID-19', 'Location': 'Jammu division', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new ', 'Number': '209'}, {'Disease': 'COVID-19', 'Location': 'Kashmir Valley', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '494'}]","[
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu and Kashmir"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 703
},
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu and Kashmir"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 2
},
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu and Kashmir"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": 464062
},
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu and Kashmir"",
""Incident"": ""death"",
""Incident_Type"": ""total"",
""Number"": 4770
},
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu and Kashmir"",
""Incident"": ""case"",
""Incident_Type"": ""active"",
""Number"": 4711
},
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu and Kashmir"",
""Incident"": ""case"",
""Incident_Type"": ""recovered"",
""Number"": 454581
},
{
""Disease"": ""COVID-19"",
""Location"": ""Jammu division"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 209
},
{
""Disease"": ""COVID-19"",
""Location"": ""Kashmir valley"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 494
}
]",6.0,6
"India News | J-K Sees 28 New Covid Cases | LatestLY . Get latest articles and stories on India at LatestLY.   Jammu and Kashmir on Friday registered 28 fresh COVID-19 cases that pushed its infection tally to 4,79,046, officials here said.   India News | J-K Sees 28 New Covid Cases. ","[{'Disease': 'COVID-19', 'Location': 'J-K', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '28'}, {'Disease': 'COVID-19', 'Location': 'J-K', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total ', 'Number': '4,79,046'}]","[{""Disease"": ""COVID-19"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 28}, {""Disease"": ""COVID-19"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 479046}]",1.6,0
"Active Covid Cases In Country Rise To 1,670 - Jammu Kashmir Latest News | Tourism | Breaking News J&K . New Delhi, Jun 25: India has logged 80 new coronavirus infections, while the active cases have climbed to 1,670 from 1,653, according to the Union Health Ministry data updated on Sunday. The death count was recorded at 5,31,903, the data updated at 8 am stated. The Covid case tally was recorded at 4.49 crore (4,49,93,952). The national COVID-19 recovery rate has been recorded at 98.81 per cent, according to the health ministry website. The number of people who have recuperated […]","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '80'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '5,31,903'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4,49,93,952'}]","[
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 80
},
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'case',
'Incident_Type': 'active',
'Number': 1670
},
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'death',
'Incident_Type': 'total',
'Number': 531903
},
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 44993952
}
]",3.0,3
"Gautam Deb - Siliguri: 15-day deadline  to curb dengue - Telegraph India . Sources in the Darjeeling district administration said that since January, around 400 cases have been detected in the Siliguri civic area, mostly from wards 4, 5, 25, 42  ","[{'Disease': 'Dengue', 'Location': 'Siliguri', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '400'}]","[{""Disease"":""dengue"", ""Location"":""Siliguri"", ""Incident"":""case"", ""Incident_Type"":""total"", ""Number"":400}]",1.0,1
"108 New Cases And A Death In City; Positivity Rate 2.9% Now | Gurgaon News - Times of India .  The city reported 108 new cases of Covid on Thursday, a dip from the previous day when 125 cases were recorded. After a gap of two days, a Covid pati ","[{'Disease': 'COVID-19', 'Location': 'Gurgaon ', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '108'}, {'Disease': 'COVID-19', 'Location': 'Gurgaon', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[ 
  { 
    'Disease': 'Covid',
    'Location': 'City',
    'Incident': 'case',
    'Incident_Type': 'new',
    'Number': 108
  },
  { 
    'Disease': 'Covid',
    'Location': 'City', 
    'Incident': 'death', 
    'Incident_Type': 'new', 
    'Number': 1 
  }
]",1.6,0
"India Covid-19 Update | Corona cases have decreased in the country.. What is new? New Delhi: Yesterday's huge increase in the number of cases in the country has decreased today. The Ministry of Family Health has said that 1,247 new cases have been recorded in the last 24 hours. It said that the cases have decreased by 43 percent compared to yesterday. Other deaths have also reduced drastically. One person died in the last 24 hours due to Corona. Recently 928 victims have recovered and been discharged. The total number of positive cases in the country including the latest cases […]","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1247'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[
{'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1247},
{'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 1},
{'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 'unknown'}
]",1.6,0
"Uttar Pradesh Hospital Deaths: Over 50 Patients Admitted in Ballia District Hospital Die in Last Three Days; Only Two People Died Due to Heat Stroke | 📰 LatestLY . Chief Medical Superintendent Dr SK Yadav said the hospital is reeling under pressure as every day around 125 to 135 patients are admitted here. &quot;On June 15, as many as 154 patients were admitted to the district hospital, of which 23 patients died due to various reasons. 📰 Uttar Pradesh Hospital Deaths: Over 50 Patients Admitted in Ballia District Hospital Die in Last Three Days; Only Two People Died Due to Heat Stroke.","[{'Disease': '', 'Location': 'Ballia District', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '50'}, {'Disease': 'Heat stroke', 'Location': 'Ballia District ', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '2'}, {'Disease': '', 'Location': 'Ballia District', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '23'}, {'Disease': '', 'Location': 'Ballia District', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '154'}]","[{'Disease': 'Heat Stroke', 'Location': 'Ballia District Hospital, Uttar Pradesh', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 2}, {'Disease': 'Various', 'Location': 'Ballia District Hospital, Uttar Pradesh', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 50}]",1.4,0
Covid-19 claims three lives in Rajasthan- The New Indian Express. Two people died in Jhalawar while one person lost his life to COVID in Bikaner.,"[{'Disease': 'COVID-19', 'Location': 'Rajasthan', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '3'}, {'Disease': 'COVID-19', 'Location': 'Jhalawar', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Bikaner', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}]","[{'Disease': 'Covid-19', 'Location': 'Jhalawar', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 2}, 
{'Disease': 'Covid-19', 'Location': 'Bikaner', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 1}]",1.6,0
